kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared2;6500;10;128;1024;0.029376;0.590414
no_shared2;6500;10;256;1024;0.039424;0.439935
no_shared2;6500;10;512;1024;0.073728;0.235243
no_shared2;6500;11;8;16;0.059392;0.350216
no_shared2;6500;11;16;16;0.047424;0.438597
no_shared2;6500;11;32;16;0.038912;0.534539
no_shared2;6500;11;64;16;0.038528;0.539867
no_shared2;6500;11;128;16;0.028192;0.737798
no_shared2;6500;11;256;16;0.027872;0.746269
no_shared2;6500;11;512;16;0.03056;0.680628
no_shared2;6500;11;8;32;0.038912;0.534539
no_shared2;6500;11;16;32;0.029344;0.708833
no_shared2;6500;11;32;32;0.029408;0.707291
no_shared2;6500;11;64;32;0.030464;0.682773
no_shared2;6500;11;128;32;0.024576;0.846354
no_shared2;6500;11;256;32;0.023648;0.879567
no_shared2;6500;11;512;32;0.023136;0.899032
no_shared2;6500;11;8;64;0.02416;0.860927
no_shared2;6500;11;16;64;0.024576;0.846354
no_shared2;6500;11;32;64;0.024736;0.84088
no_shared2;6500;11;64;64;0.02528;0.822785
no_shared2;6500;11;128;64;0.021248;0.978916
no_shared2;6500;11;256;64;0.022144;0.939306
no_shared2;6500;11;512;64;0.027136;0.766509
no_shared2;6500;11;8;128;0.024704;0.841969
no_shared2;6500;11;16;128;0.025984;0.800493
no_shared2;6500;11;32;128;0.024896;0.835476
no_shared2;6500;11;64;128;0.025568;0.813517
no_shared2;6500;11;128;128;0.022944;0.906555
no_shared2;6500;11;256;128;0.024576;0.846354
no_shared2;6500;11;512;128;0.028672;0.725446
no_shared2;6500;11;8;256;0.026944;0.771972
no_shared2;6500;11;16;256;0.026688;0.779377
no_shared2;6500;11;32;256;0.026912;0.772889
no_shared2;6500;11;64;256;0.026912;0.772889
no_shared2;6500;11;128;256;0.024928;0.834403
no_shared2;6500;11;256;256;0.0264;0.787879
no_shared2;6500;11;512;256;0.028;0.742857
no_shared2;6500;11;8;512;0.028704;0.724638
no_shared2;6500;11;16;512;0.028352;0.733634
no_shared2;6500;11;32;512;0.028672;0.725446
no_shared2;6500;11;64;512;0.028672;0.725446
no_shared2;6500;11;128;512;0.026656;0.780312
no_shared2;6500;11;256;512;0.026688;0.779377
no_shared2;6500;11;512;512;0.04096;0.507812
no_shared2;6500;11;8;1024;0.030464;0.682773
no_shared2;6500;11;16;1024;0.031808;0.653924
no_shared2;6500;11;32;1024;0.03072;0.677083
