kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000;10;8;32;0.018464;0.866551
no_shared;1000;10;16;32;0.01904;0.840336
no_shared;1000;10;32;32;0.017568;0.910747
no_shared;1000;10;64;32;0.018688;0.856164
no_shared;1000;10;128;32;0.018208;0.878735
no_shared;1000;10;256;32;0.018528;0.863558
no_shared;1000;10;512;32;0.004448;3.59712
no_shared;1000;10;8;64;0.004256;3.7594
no_shared;1000;10;16;64;0.003552;4.5045
no_shared;1000;10;32;64;0.00304;5.26316
no_shared;1000;10;64;64;0.003968;4.03226
no_shared;1000;10;128;64;0.003424;4.6729
no_shared;1000;10;256;64;0.003904;4.09836
no_shared;1000;10;512;64;0.004032;3.96825
no_shared;1000;10;8;128;0.00624;2.5641
no_shared;1000;10;16;128;0.016416;0.974659
no_shared;1000;10;32;128;0.016576;0.965251
no_shared;1000;10;64;128;0.00368;4.34783
no_shared;1000;10;128;128;0.003904;4.09836
no_shared;1000;10;256;128;0.003744;4.2735
no_shared;1000;10;512;128;0.004;4
no_shared;1000;10;8;256;0.00464;3.44828
no_shared;1000;10;16;256;0.00336;4.7619
no_shared;1000;10;32;256;0.003328;4.80769
no_shared;1000;10;64;256;0.00272;5.88235
no_shared;1000;10;128;256;0.003904;4.09836
no_shared;1000;10;256;256;0.003744;4.2735
no_shared;1000;10;512;256;0.003584;4.46429
no_shared;1000;10;8;512;0.003808;4.20168
no_shared;1000;10;16;512;0.003296;4.85437
no_shared;1000;10;32;512;0.004096;3.90625
no_shared;1000;10;64;512;0.004032;3.96825
no_shared;1000;10;128;512;0.003968;4.03226
no_shared;1000;10;256;512;0.004256;3.7594
no_shared;1000;10;512;512;0.004768;3.3557
no_shared;1000;10;8;1024;0.00336;4.7619
no_shared;1000;10;16;1024;0.00432;3.7037
no_shared;1000;10;32;1024;0.00368;4.34783
no_shared;1000;10;64;1024;0.003904;4.09836
no_shared;1000;10;128;1024;0.004032;3.96825
no_shared;1000;10;256;1024;0.004992;3.20513
no_shared;1000;10;512;1024;0.006272;2.55102
no_shared;1000;11;8;16;0.01008;1.5873
no_shared;1000;11;16;16;0.00464;3.44828
no_shared;1000;11;32;16;0.01792;0.892857
no_shared;1000;11;64;16;0.018016;0.8881
no_shared;1000;11;128;16;0.017824;0.897666
no_shared;1000;11;256;16;0.018144;0.881834
no_shared;1000;11;512;16;0.004448;3.59712
no_shared;1000;11;8;32;0.0048;3.33333
no_shared;1000;11;16;32;0.016064;0.996016
no_shared;1000;11;32;32;0.003424;4.6729
no_shared;1000;11;64;32;0.003552;4.5045
no_shared;1000;11;128;32;0.003424;4.6729
no_shared;1000;11;256;32;0.003904;4.09836
no_shared;1000;11;512;32;0.004128;3.87597
no_shared;1000;11;8;64;0.00336;4.7619
no_shared;1000;11;16;64;0.003936;4.06504
no_shared;1000;11;32;64;0.003552;4.5045
no_shared;1000;11;64;64;0.00336;4.7619
no_shared;1000;11;128;64;0.003456;4.62963
no_shared;1000;11;256;64;0.003648;4.38596
no_shared;1000;11;512;64;0.004064;3.93701
no_shared;1000;11;8;128;0.017952;0.891266
no_shared;1000;11;16;128;0.014432;1.10865
no_shared;1000;11;32;128;0.018624;0.859106
no_shared;1000;11;64;128;0.017536;0.912409
no_shared;1000;11;128;128;0.003136;5.10204
no_shared;1000;11;256;128;0.003392;4.71698
no_shared;1000;11;512;128;0.004256;3.7594
no_shared;1000;11;8;256;0.003712;4.31034
no_shared;1000;11;16;256;0.003648;4.38596
no_shared;1000;11;32;256;0.003648;4.38596
no_shared;1000;11;64;256;0.016064;0.996016
no_shared;1000;11;128;256;0.015904;1.00604
no_shared;1000;11;256;256;0.00368;4.34783
no_shared;1000;11;512;256;0.004704;3.40136
no_shared;1000;11;8;512;0.003808;4.20168
no_shared;1000;11;16;512;0.003232;4.9505
no_shared;1000;11;32;512;0.003744;4.2735
no_shared;1000;11;64;512;0.003552;4.5045
no_shared;1000;11;128;512;0.003328;4.80769
no_shared;1000;11;256;512;0.003648;4.38596
no_shared;1000;11;512;512;0.004672;3.42466
no_shared;1000;11;8;1024;0.003296;4.85437
no_shared;1000;11;16;1024;0.003872;4.13223
no_shared;1000;11;32;1024;0.003328;4.80769
no_shared;1000;11;64;1024;0.003456;4.62963
no_shared;1000;11;128;1024;0.00432;3.7037
no_shared;1000;11;256;1024;0.005312;3.01205
no_shared;1000;11;512;1024;0.006592;2.42718
no_shared;1000;12;8;16;0.00752;2.12766
no_shared;1000;12;16;16;0.019552;0.818331
no_shared;1000;12;32;16;0.01888;0.847458
no_shared;1000;12;64;16;0.018624;0.859106
no_shared;1000;12;128;16;0.00352;4.54545
no_shared;1000;12;256;16;0.003616;4.42478
no_shared;1000;12;512;16;0.003936;4.06504
no_shared;1000;12;8;32;0.004416;3.62319
no_shared;1000;12;16;32;0.003328;4.80769
no_shared;1000;12;32;32;0.003776;4.23729
no_shared;1000;12;64;32;0.003872;4.13223
no_shared;1000;12;128;32;0.003552;4.5045
no_shared;1000;12;256;32;0.003872;4.13223
no_shared;1000;12;512;32;0.004608;3.47222
no_shared;1000;12;8;64;0.018208;0.878735
no_shared;1000;12;16;64;0.018272;0.875657
no_shared;1000;12;32;64;0.003328;4.80769
no_shared;1000;12;64;64;0.017792;0.899281
no_shared;1000;12;128;64;0.017664;0.905797
no_shared;1000;12;256;64;0.0184;0.869565
no_shared;1000;12;512;64;0.016768;0.954198
no_shared;1000;12;8;128;0.0144;1.11111
no_shared;1000;12;16;128;0.003168;5.05051
no_shared;1000;12;32;128;0.021952;0.728863
no_shared;1000;12;64;128;0.003936;4.06504
no_shared;1000;12;128;128;0.00384;4.16667
no_shared;1000;12;256;128;0.004288;3.73134
no_shared;1000;12;512;128;0.003744;4.2735
no_shared;1000;12;8;256;0.003424;4.6729
no_shared;1000;12;16;256;0.004;4
no_shared;1000;12;32;256;0.00336;4.7619
no_shared;1000;12;64;256;0.003584;4.46429
no_shared;1000;12;128;256;0.003168;5.05051
no_shared;1000;12;256;256;0.00336;4.7619
no_shared;1000;12;512;256;0.003776;4.23729
no_shared;1000;12;8;512;0.00384;4.16667
