kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000;9;32;32;0.005984;0.382353
no_shared;1000;9;64;32;0.006624;0.345411
no_shared;1000;9;128;32;0.006976;0.327982
no_shared;1000;9;256;32;0.008544;0.26779
no_shared;1000;9;512;32;0.0096;0.238333
no_shared;1000;9;8;64;0.0072;0.317778
no_shared;1000;9;16;64;0.006528;0.35049
no_shared;1000;9;32;64;0.00576;0.397222
no_shared;1000;9;64;64;0.006656;0.34375
no_shared;1000;9;128;64;0.006624;0.345411
no_shared;1000;9;256;64;0.00784;0.291837
no_shared;1000;9;512;64;0.009856;0.232143
no_shared;1000;9;8;128;0.00656;0.34878
no_shared;1000;9;16;128;0.006304;0.362944
no_shared;1000;9;32;128;0.005792;0.395028
no_shared;1000;9;64;128;0.006336;0.361111
no_shared;1000;9;128;128;0.005856;0.39071
no_shared;1000;9;256;128;0.006816;0.335681
no_shared;1000;9;512;128;0.00784;0.291837
no_shared;1000;9;8;256;0.006112;0.374346
no_shared;1000;9;16;256;0.006272;0.364796
no_shared;1000;9;32;256;0.005888;0.388587
no_shared;1000;9;64;256;0.00576;0.397222
no_shared;1000;9;128;256;0.005824;0.392857
no_shared;1000;9;256;256;0.00688;0.332558
no_shared;1000;9;512;256;0.007808;0.293033
no_shared;1000;9;8;512;0.00576;0.397222
no_shared;1000;9;16;512;0.005696;0.401685
no_shared;1000;9;32;512;0.005504;0.415698
no_shared;1000;9;64;512;0.005632;0.40625
no_shared;1000;9;128;512;0.018336;0.124782
no_shared;1000;9;256;512;0.006048;0.378307
no_shared;1000;9;512;512;0.00704;0.325
no_shared;1000;9;8;1024;0.006112;0.374346
no_shared;1000;9;16;1024;0.00592;0.386487
no_shared;1000;9;32;1024;0.005792;0.395028
no_shared;1000;9;64;1024;0.005792;0.395028
no_shared;1000;9;128;1024;0.005824;0.392857
no_shared;1000;9;256;1024;0.007936;0.288306
no_shared;1000;9;512;1024;0.011392;0.200843
no_shared;1000;10;8;16;0.016928;0.157845
no_shared;1000;10;16;16;0.010592;0.252266
no_shared;1000;10;32;16;0.008224;0.324903
no_shared;1000;10;64;16;0.006912;0.386574
no_shared;1000;10;128;16;0.006912;0.386574
no_shared;1000;10;256;16;0.008128;0.32874
no_shared;1000;10;512;16;0.009248;0.288927
no_shared;1000;10;8;32;0.010528;0.253799
no_shared;1000;10;16;32;0.00736;0.363043
no_shared;1000;10;32;32;0.005728;0.46648
no_shared;1000;10;64;32;0.0064;0.4175
no_shared;1000;10;128;32;0.006528;0.409314
no_shared;1000;10;256;32;0.007616;0.35084
no_shared;1000;10;512;32;0.010336;0.258514
no_shared;1000;10;8;64;0.006976;0.383028
no_shared;1000;10;16;64;0.0056;0.477143
no_shared;1000;10;32;64;0.018144;0.147266
no_shared;1000;10;64;64;0.005664;0.471751
no_shared;1000;10;128;64;0.006208;0.430412
no_shared;1000;10;256;64;0.006688;0.399522
no_shared;1000;10;512;64;0.009728;0.274671
no_shared;1000;10;8;128;0.005632;0.474432
no_shared;1000;10;16;128;0.005888;0.453804
