kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000000;10;8;128;0.419712;38.1214
no_shared;1000000;10;16;128;0.221216;72.3275
no_shared;1000000;10;32;128;0.123328;129.735
no_shared;1000000;10;64;128;0.07216;221.729
no_shared;1000000;10;128;128;0.049152;325.521
no_shared;1000000;10;256;128;0.053248;300.481
no_shared;1000000;10;512;128;0.053472;299.222
no_shared;1000000;10;8;256;0.229376;69.7545
no_shared;1000000;10;16;256;0.129024;124.008
no_shared;1000000;10;32;256;0.075776;211.149
no_shared;1000000;10;64;256;0.049152;325.521
no_shared;1000000;10;128;256;0.0456;350.877
no_shared;1000000;10;256;256;0.047872;334.225
no_shared;1000000;10;512;256;0.047392;337.61
no_shared;1000000;10;8;512;0.13536;118.203
no_shared;1000000;10;16;512;0.077824;205.592
no_shared;1000000;10;32;512;0.050912;314.268
no_shared;1000000;10;64;512;0.047104;339.674
no_shared;1000000;10;128;512;0.047104;339.674
no_shared;1000000;10;256;512;0.047104;339.674
no_shared;1000000;10;512;512;0.063584;251.636
no_shared;1000000;10;8;1024;0.086688;184.57
no_shared;1000000;10;16;1024;0.052608;304.136
no_shared;1000000;10;32;1024;0.047104;339.674
no_shared;1000000;10;64;1024;0.04752;336.7
no_shared;1000000;10;128;1024;0.046368;345.066
no_shared;1000000;10;256;1024;0.04752;336.7
no_shared;1000000;10;512;1024;0.047136;339.443
no_shared;1000000;11;8;16;3.08838;5.1807
no_shared;1000000;11;16;16;1.55651;10.2794
no_shared;1000000;11;32;16;0.794336;20.1426
no_shared;1000000;11;64;16;0.413888;38.6578
no_shared;1000000;11;128;16;0.22336;71.6332
no_shared;1000000;11;256;16;0.126976;126.008
no_shared;1000000;11;512;16;0.074336;215.239
no_shared;1000000;11;8;32;1.55101;10.3159
no_shared;1000000;11;16;32;0.786432;20.3451
no_shared;1000000;11;32;32;0.404864;39.5194
no_shared;1000000;11;64;32;0.219712;72.8226
no_shared;1000000;11;128;32;0.120832;132.415
no_shared;1000000;11;256;32;0.071424;224.014
no_shared;1000000;11;512;32;0.053248;300.481
no_shared;1000000;11;8;64;0.79248;20.1898
no_shared;1000000;11;16;64;0.407232;39.2896
no_shared;1000000;11;32;64;0.225184;71.053
no_shared;1000000;11;64;64;0.120832;132.415
no_shared;1000000;11;128;64;0.07168;223.214
no_shared;1000000;11;256;64;0.049152;325.521
no_shared;1000000;11;512;64;0.047104;339.674
no_shared;1000000;11;8;128;0.418304;38.2497
no_shared;1000000;11;16;128;0.221344;72.2857
no_shared;1000000;11;32;128;0.12368;129.366
no_shared;1000000;11;64;128;0.07168;223.214
no_shared;1000000;11;128;128;0.050592;316.256
no_shared;1000000;11;256;128;0.046624;343.171
no_shared;1000000;11;512;128;0.047168;339.213
no_shared;1000000;11;8;256;0.228608;69.9888
no_shared;1000000;11;16;256;0.127264;125.723
no_shared;1000000;11;32;256;0.07392;216.45
no_shared;1000000;11;64;256;0.05024;318.471
no_shared;1000000;11;128;256;0.04704;340.136
no_shared;1000000;11;256;256;0.046816;341.764
no_shared;1000000;11;512;256;0.047168;339.213
no_shared;1000000;11;8;512;0.135168;118.371
no_shared;1000000;11;16;512;0.077856;205.508
no_shared;1000000;11;32;512;0.050688;315.657
no_shared;1000000;11;64;512;0.047104;339.674
no_shared;1000000;11;128;512;0.047712;335.345
no_shared;1000000;11;256;512;0.047104;339.674
no_shared;1000000;11;512;512;0.047104;339.674
no_shared;1000000;11;8;1024;0.087392;183.083
no_shared;1000000;11;16;1024;0.052384;305.437
