kernel;element_count;repeat;block_count;thread_count;time_ms;throughput;length
no-run-length;10000;10;64;512;0.01024;34.6631;194950
no-run-length;10000;10;128;512;0.010944;32.4333;194950
no-run-length;10000;10;256;512;0.01296;27.3881;194950
no-run-length;10000;10;512;512;0.014336;24.7593;194950
no-run-length;10000;10;8;1024;0.02048;17.3315;194950
no-run-length;10000;10;16;1024;0.014336;24.7593;194950
no-run-length;10000;10;32;1024;0.013152;26.9883;194950
no-run-length;10000;10;64;1024;0.014336;24.7593;194950
no-run-length;10000;10;128;1024;0.014336;24.7593;194950
no-run-length;10000;10;256;1024;0.014272;24.8704;194950
no-run-length;10000;10;512;1024;0.0144;24.6493;194950
no-run-length;10000;11;8;16;0.20896;1.6981;194835
